service_request_id,service_request_parent_id,sap_notification_number,requested_datetime,case_age_days,service_name,case_record_type,updated_datetime,status,lat,long,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description
2503502,NA,40300102007,2019-02-06T15:14:00,21,Pothole,TSW,2019-02-27T00:00:00,Closed,32.80102367,-117.0819083,7,20,Navajo,,Phone,,POTHOLES AT INTERSECTION
262656,NA,1.50001E+11,2017-11-27T15:45:00,71,Palm Tree Trimming - Contract,TSW,2018-02-06T00:00:00,Closed,32.7948332,-117.2525115,2,27,Pacific Beach,,Web,,There are 7 palms around this property with many dead palm fronds that need trimmed off before the rains and such.  They are large and could cause harm or damage.
2618636,NA,NA,2019-06-11T08:40:00,0,Graffiti Removal,TSW,2019-06-11T00:00:00,Closed,32.6940389,-117.0985802,9,37,Southeastern San Diego,,Crew/Self Generated,,Graffiti Reported at 4454 Keeler Ave
2518893,2517477,NA,2019-02-22T19:04:00,16,Pothole,TSW,2019-03-11T00:00:00,Closed,33.0051686,-117.0924771,5,31,Rancho Bernardo,,Web,,Huge potholes heading west on Camino Del Norte (Between Paseo Montanoso to Camino San Bernardo). Please fill.
286907,286200,NA,2018-01-28T17:48:00,10,72 Hour Violation,Parking,2018-02-07T00:00:00,Closed,32.77462821,-117.202609,2,6,Clairemont Mesa,,Mobile,,
276717,NA,NA,2018-01-05T20:47:00,NA,72 Hour Violation,Parking,,Referred,32.7117,-117.1592,3,4,Downtown,,Web,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
212079,NA,1.50001E+11,2017-07-19T09:36:00,6,Graffiti Removal,TSW,2017-07-25T00:00:00,Closed,32.7515117,-117.1085166,9,56,Mid-City:City Heights,TERALTA NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Graffiti on sign and faded sign Teralta neighborhood park
176385,NA,NA,2017-04-23T08:39:00,NA,Sidewalk Repair Issue,TSW,,Referred,32.7503326,-117.1717111,3,42,Uptown,,Web,This report has been referred to Risk Management at riskmanagement@sandiego.gov,"During sidewalk maintenance on Friday, April 21st, city workers damaged by bike which was locked up to the parking meter next to where they were doing maintenance. No signs were posted beforehand, and there was no attempt by city workers to inquire within the restaurant whether or not the bike could be moved. Instead, they damaged my bike and painted over one of the wheels. They tied it up to the parking meter so it hung off the ground. I could have easily moved the bike if someone had come in and asked. I'm requesting compensation for damages."
2473066,NA,NA,2018-12-28T07:09:00,3,Graffiti Removal - Code Enforcement,TSW,2018-12-31T00:00:00,Closed,32.74890438,-117.1301346,3,28,North Park,,Mobile,,
124882,NA,NA,2016-12-14T16:11:00,NA,72 Hour Violation,Parking,,Referred,32.709163,-117.13006,8,37,Southeastern San Diego,,Mobile,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
325409,NA,NA,2018-04-23T13:16:00,17,72 Hour Violation,Parking,2018-05-10T00:00:00,Closed,32.58057869,-117.0305312,8,26,Otay Mesa,,Web,,"This SUV for sale has been in front of my house for more than 3 weeks. It hasn?t been moved, it?s got a For Sale sign on the dashboard"
2593512,NA,NA,2019-05-16T08:41:00,NA,Other,TSW,2019-05-16T00:00:00,Referred,32.79595104,-117.256746,2,27,Pacific Beach,PACIFIC BEACH NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,"Restroom #10383 soap dispensers empty and/or plugged. Viruses run rampant, high season approaching, be vigilant!"
2402502,NA,NA,2018-09-18T08:58:00,2,Missed Collection,ESD Complaint/Report,2018-09-20T00:00:00,Closed,32.7330723,-117.2421895,2,30,Peninsula,,Phone,,
2506484,NA,NA,2019-02-10T10:17:00,9,Missed Collection,ESD Complaint/Report,2019-02-19T00:00:00,Closed,32.747918,-117.160685,3,42,Uptown,,Mobile,,Hasn't been emptied in 3 or 4 days...
128218,NA,1.50001E+11,2016-12-29T11:02:00,51,Pavement Repair Issue,TSW,2017-02-18T00:00:00,Closed,33.039794,-117.08382,5,31,Rancho Bernardo,,Web,,"The problems shown in the attached pictures are on Azucar Way between Duenda and Crecinte Way.  Actually all of Azucar Way is very bad but I only photographed it to Crecinte Way.  When we had the fires 10 years ago, a lot of construction vehicles were on our road as well as Aguamiel with connects to Azucar way.  We have had a lot of repaving and resurfacing done in Westwood but our street was totally neglected.  Any help in this matter would be greatly appreciated.  Thank you."
94823,NA,NA,2016-07-21T13:16:00,NA,Sidewalk Repair Issue,TSW,,Referred,32.834698,-117.1818094,6,6,Clairemont Mesa,,Web,This report has been referred to Water and Sewer (PUD) at water@sandiego.gov,"During a recent inspection of our front area we noticed these sidewalk plates that cover up the water meters are in dyer need of replacement. Attached are photos that show about a 2 inch separation due to decayed metal. Anyone walking with high heels, riding a bike with skinny tires or a skateboarder catching it wrong, these people are going to take a tumble if one hasn't already occurred."
157186,NA,1.50001E+11,2017-03-07T15:05:00,1,Pothole,TSW,2017-03-08T00:00:00,Closed,32.96498831,-117.090299,5,3,Carmel Mountain Ranch,,Phone,,Ted Williams just as you come off the 15 overpass  tire damaging pot hole.
2620004,NA,NA,2019-06-12T09:38:00,NA,Other,TSW,2019-06-12T00:00:00,Referred,32.92510735,-117.1141956,5,9,Miramar Ranch North,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Broken lock on gate between Scripps Townhomes and freeway area
2560296,NA,NA,2019-04-10T13:28:00,7,Dead Animal,ESD Complaint/Report,2019-04-17T00:00:00,Closed,32.583241,-117.072107,8,25,Otay Mesa-Nestor,,Web,,dead cat
333240,NA,40300029983,2018-05-10T08:32:00,19,Street Light Out,TSW,2018-05-30T00:00:00,Closed,32.72298335,-117.2342589,2,30,Peninsula,,Web,,The park light closest to CaÃƒÂ±on St. is out. The second light shines too dimly. The park is accessed from either CaÃƒÂ±on St. or Trumbull St.
254569,NA,NA,2017-11-05T07:01:00,NA,Illegal Dumping,ESD Complaint/Report,,Referred,32.72215244,-117.1391219,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Field Engineering at engineering@sandiego.gov,Illegal dumping 26th going down to Florida
2434444,NA,NA,2018-10-30T13:30:00,27,72 Hour Violation,Parking,2018-11-26T00:00:00,Closed,32.68977,-117.11348,9,37,Southeastern San Diego,,Web,,Car has been parked in front of this address for 2 weeks.
325886,NA,40300025385,2018-04-24T10:56:00,412,Evaluate for Resurfacing,TSW,,In Process,32.91780546,-117.1451367,6,15,Mira Mesa,,Phone,,"Request eval for resurface cam ruiz , zapeda and circle drive."
2536693,NA,NA,2019-03-15T10:22:00,0,Illegal Dumping,ESD Complaint/Report,2019-03-15T00:00:00,Closed,32.5726044,-117.0909232,8,25,Otay Mesa-Nestor,,Internal,,2 mattress / Table / Wood Pile
323234,NA,40300024114,2018-04-18T09:30:00,44,Pothole,TSW,2018-06-01T00:00:00,Closed,32.70861663,-117.1529232,3,4,Downtown,,Mobile,,Sink holes
2486275,NA,NA,2019-01-16T10:03:00,9,Graffiti Removal,TSW,2019-01-25T00:00:00,Closed,32.69762381,-117.1150746,9,37,Southeastern San Diego,,Mobile,,
398677,NA,NA,2018-08-24T09:07:00,0,Graffiti Removal,TSW,2018-08-24T00:00:00,Closed,32.72570268,-117.0970092,9,56,Mid-City:City Heights,,Crew/Self Generated,,Graffiti Reported at
2522632,NA,NA,2019-02-27T13:49:00,48,Illegal Dumping,ESD Complaint/Report,2019-04-16T00:00:00,Closed,32.8117145,-117.204121,2,6,Clairemont Mesa,,Web,,"Several areas of large items including trash bags, shopping carts and things left by the homeless on the side of the road. They have been there for several weeks and have grown in size of debris"
2546538,NA,NA,2019-03-26T12:45:00,1,Dead Animal,ESD Complaint/Report,2019-03-27T00:00:00,Closed,32.6771076,-117.0691457,4,44,Skyline-Paradise Hills,,Web,,Dead possum on the side of the road since 3/21.
2533865,NA,NA,2019-03-13T09:14:00,1,Missed Collection,ESD Complaint/Report,2019-03-14T00:00:00,Closed,32.8018329,-117.2582557,2,27,Pacific Beach,,Phone,,Missed Refuse whole alley
159404,NA,1.50001E+11,2017-03-10T08:59:00,21,Paint Curb - Maintain,TSW,2017-03-31T00:00:00,Closed,32.79951189,-117.238714,2,27,Pacific Beach,,Web,,"There is a ""driveway"" entrance  that people park in front of all the time because the red is so faded you can't see it especially if a car goes to park at night. There may not be an actual house in front of the driveway but it's clear it was originally painted red due to the fact that the alleyway entrance is right next to it making it impossible to see traffic when a car is parked there. Jewell street is a very busy road and I've seen multiple cars almost get into accidents when trying to pull out. That entire section of Jewell leading up to Garnet Ave needs to be repainted."
2475560,NA,NA,2019-01-02T08:19:00,NA,Other,TSW,,Referred,32.7309301,-117.1702003,3,42,Uptown,,Web,This report has been referred to TSW Sanitation (Human Excrement) at sanreq@sandiego.gov,Human waste can be found on the sidewalk DIRECTLY ACROSS THE STREET FROM 2519 Columbia Street.  It is located on the freeway side of Columbia.  This is a Hep A risk for families living on the street who have to walk past this human waste.  Please remove it.
2582142,NA,40300129706,2019-05-03T22:23:00,4,Pothole,TSW,2019-05-07T00:00:00,Closed,32.7617179,-117.1671784,7,19,Mission Valley,,Mobile,,Pothole near the MTS 88 (Hotel Circle North & Camino De La Reina) bus stop
2406782,NA,NA,2018-09-23T08:09:00,3,72 Hour Violation,Parking,2018-09-26T00:00:00,Closed,32.71052,-117.06195,4,11,Encanto Neighborhoods,,Web,,This vehicle has been abandonded here for over 2 weeks and does not have registration sticker on plate
2570079,NA,NA,2019-04-22T08:32:00,2,Graffiti Removal,TSW,2019-04-24T00:00:00,Closed,32.76531862,-117.2514491,2,18,Mission Beach,,Mobile,,
2525531,NA,40300109349,2019-03-03T10:27:00,9,Pothole,TSW,2019-03-12T00:00:00,Closed,32.79736723,-117.2473319,2,27,Pacific Beach,,Mobile,,
159229,NA,1.50001E+11,2017-03-09T16:29:00,34,Pothole,TSW,2017-04-13T00:00:00,Closed,32.92846333,-117.1403805,6,15,Mira Mesa,,Mobile,,A large pothole has emerged on the street.
352178,NA,40300042984,2018-06-20T03:46:00,204,Street Light Out,TSW,2019-01-10T00:00:00,Closed,32.81105263,-117.1533894,7,50,Kearny Mesa,,Mobile,,Brand new traffic signals were installed at the intersection of Aero Dr & Convoy St over 4 months ago but the street lights mounted on top of the poles were never turned on or are not working.  As in the attached pic the intersection is very dark at night
110324,NA,1.50001E+11,2016-10-05T21:41:00,9,Traffic Signal Light Out,TSW,2016-10-15T00:00:00,Closed,32.83448103,-117.1755826,6,6,Clairemont Mesa,,Web,,Pedestrian green light is out on the NE corner going east.
2594205,NA,NA,2019-05-16T16:09:00,NA,Graffiti Removal,TSW,2019-05-16T00:00:00,Referred,32.70739468,-117.138482,8,37,Southeastern San Diego,,Mobile,This report has been referred to Graffiti ? SDGE Poles and Boxes at aesgraffitihotline4sdge@yahoo.com,Graffity on box
2397981,NA,40300069310,2018-09-12T08:01:00,271,Damaged Curb,TSW,,In Process,32.91727862,-117.0782619,5,34,Scripps Miramar Ranch,,Web,,A vehicle apparently hit the curb and seriously damaged the curb and sidewalk.  It needs to be repaired.
2572762,NA,NA,2019-04-24T13:17:00,0,Missed Collection,ESD Complaint/Report,2019-04-24T00:00:00,Closed,32.7525613,-117.1806764,3,42,Uptown,,Web,,Garbage not picked up on W Montecito
122148,122144,NA,2016-12-03T10:19:00,328,Graffiti Removal,TSW,2017-10-27T00:00:00,Closed,32.70750104,-117.1355534,8,37,Southeastern San Diego,,Mobile,,
2479692,NA,NA,2019-01-07T16:39:00,8,Graffiti Removal - Code Enforcement,TSW,2019-01-15T00:00:00,Closed,32.8346939,-117.1836335,6,6,Clairemont Mesa,,Web,,
344911,NA,NA,2018-06-05T10:57:00,7,72 Hour Violation,Parking,2018-06-12T00:00:00,Closed,32.9240849,-117.1335988,6,15,Mira Mesa,,Web,,"This unattached semi-trailer or whatever it is has been parked for weeks it not months in this front yard (as you can see by the grass that grew up around it.  I thought this was in yard for collection of remodeling debris, but have not seen any work going on, or deposits to the container.  I assume it is not legal to store this eyesore in one's front yard!"
2537403,NA,NA,2019-03-15T17:17:00,0,Illegal Dumping,ESD Complaint/Report,2019-03-15T00:00:00,Closed,32.7682919,-117.0473228,9,57,Mid-City:Eastern Area,,Internal,,basket full of trash
367475,350148,40300054732,2018-07-19T16:13:00,0,Traffic Sign - Maintain,TSW,2018-07-19T00:00:00,Closed,32.79123265,-117.2046478,2,6,Clairemont Mesa,,Mobile,,Street sign on median has bed run over and is lying partly in street. Corner of Denver and  Clairemont Drive.
338923,NA,NA,2018-05-22T15:53:00,28,72 Hour Violation,Parking,2018-06-19T00:00:00,Closed,32.7084457,-117.1410506,8,37,Southeastern San Diego,,Web,,Car has been out there for weeks.
152410,NA,NA,2017-02-24T07:04:00,NA,Tree/Limb Fallen/Hanging,TSW,,Referred,32.78331146,-117.1152547,7,19,Mission Valley,,Web,This report has been referred to Park and Recreation at askparks@sandiego.gov,"A fallen tree is blocking stadium way/bikepath, also a stadium event redirect sign for vehicle traffic is blocking bikeway."
152059,NA,NA,2017-02-23T08:33:00,NA,72 Hour Violation,Parking,,Referred,32.74379127,-117.0735338,4,57,Mid-City:Eastern Area,,Mobile,This report has been referred to Police Department at SDPDabandonedcars@pd.sandiego.gov,
211440,NA,1.50001E+11,2017-07-18T08:39:00,18,Pothole,TSW,2017-08-05T00:00:00,Closed,32.808164,-117.1287239,7,35,Serra Mesa,,Web,,The streets in Summer Hill HOA are city streets and are in need of immediate repair.
393987,NA,NA,2018-08-16T07:45:00,18,72 Hour Violation,Parking,2018-09-03T00:00:00,Closed,32.73806,-117.17466,3,42,Uptown,,Mobile,,Huge orange van has been parked on the corner of Columbia and Sassafras for over a week
184149,182014,NA,2017-05-12T11:50:00,74,Pothole,TSW,2017-07-25T00:00:00,Closed,32.87101466,-117.2141316,1,99,University,,Web,,pothole in number 1 Southbound Ln. beside the bus stop
153180,NA,1.50001E+11,2017-02-27T06:48:00,64,Pothole,TSW,2017-05-02T00:00:00,Closed,32.74150793,-117.1862998,2,14,Midway-Pacific Highway,,Mobile,,Big pothole
118533,118530,NA,2016-11-15T12:42:00,937,Street Sweeping,TSW,,In Process,32.8008881,-117.2109747,2,6,Clairemont Mesa,,Web,,"Construction work was preformed on Morena Blvd street last week November 7th. However, city workers did not sweep all rocks. Toler Elementary is right above and this section is were most parents park. All these small rocks are making marks on our vehicles. The street morena blvd is very transited as we speak and cars go really fast so when we pull up to the side to park we must go extremely slow if we don't want rocks to hit. This is an easy fix for city please send someone to sweep. Thanks. Oh the cross street would be on Morena Blvd between Baker and Ticonderoga are the two cross streets."
139143,NA,1.50001E+11,2017-01-24T16:21:00,9,Pothole,TSW,2017-02-03T00:00:00,Closed,32.69360569,-117.0853315,4,11,Encanto Neighborhoods,,Phone,,LARGE POTHOLE INFRONT OF ADDRESS
2521439,NA,40300108081,2019-02-26T11:03:00,23,Traffic Sign - Maintain,TSW,2019-03-21T00:00:00,Closed,32.86823757,-117.2293567,1,99,University,,Phone,,"SEC ko'd ""No Right Turn"" sign faded"
352297,NA,NA,2018-06-20T08:29:00,NA,Other,TSW,,Referred,32.75081333,-117.2231667,2,30,Peninsula,,Mobile,This report has been referred to appropriate department or agency at neighborhoodpolicing@pd.sandiego.gov,Homeless man camping out In Easement
2496396,NA,40300098962,2019-01-29T11:31:00,69,Signage Evaluation,Traffic Engineering,2019-04-08T00:00:00,Closed,32.74424743,-117.130181,3,28,North Park,,Web,,
124173,NA,1.50001E+11,2016-12-12T05:25:00,115,Street Light Out,TSW,2017-04-06T00:00:00,Closed,32.78100369,-117.1694469,7,12,Linda Vista,,Phone,,PER PD MULTIPLE ST LIGHTS OUT FROM 2000-2300 BLOCK OF ULRIC
157134,132538,NA,2017-03-07T13:07:00,48,Pothole,TSW,2017-04-25T00:00:00,Closed,32.81173512,-117.2009844,2,6,Clairemont Mesa,,Phone,,getting worse @ shopping center dwy
122484,NA,1.50001E+11,2016-12-05T09:58:00,24,Engineering - Traffic Signal Timing Review,Traffic Engineering,2016-12-29T00:00:00,Closed,32.76349699,-117.2094437,2,17,Mission Bay Park,,Mobile,,"This issue was reported in the past but has not been fixed and was marked as ""closed"". There are no ""walk/do not walk"" signals for pedestrians crossing Friars Road where it ends at Sea World drive. There are signal buttons however. There exists no other way for pedestrians to cross here. This is a serious safety issue and needs to be addressed instead of ignored. It is the city's obligation to provide functioning traffic signals and this has been brought to your attention several months ago."
2465652,NA,NA,2018-12-14T16:01:00,4,Missed Collection,ESD Complaint/Report,2018-12-18T00:00:00,Closed,32.7605714,-117.112273,3,59,Mid-City:Normal Heights,,Web,,Trash was not picked up. Bin was outside as of Thursday evening.
328931,328930,NA,2018-05-01T06:54:00,7,Pothole,TSW,2018-05-08T00:00:00,Closed,32.903054,-117.147022,6,15,Mira Mesa,,Mobile,,
2502816,NA,NA,2019-02-05T22:29:00,14,72 Hour Violation,Parking,2019-02-19T00:00:00,Closed,32.76038,-117.11344,3,59,Mid-City:Normal Heights,,Web,,Parked truck with trash for more than 1 week
2588492,2588480,NA,2019-05-10T11:09:00,12,Graffiti Removal,TSW,2019-05-22T00:00:00,Closed,32.74772,-117.0879888,9,56,Mid-City:City Heights,,Mobile,,
